id,subject,grade,sourceType,sourceId,lessonId,title,text,profileId,voice,localOutputPath,r2ObjectKey,rawInstanceCount,lessonIds,warning
eng6-p2b-vocab-00067,english,6,vocabulary-word,decorate-6ce6c085,16,decorate,decorate,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\decorate-6ce6c085.mp3,audio/tts/assets/en-v1/vocabulary-word/decorate-6ce6c085.mp3,3,16|17|18,meaning-not-english:trang trí|meaning-not-english:trang trí|meaning-not-english:trang trí
eng6-p2b-vocab-00068,english,6,vocabulary-word,wish-3fec4499,16,wish,wish,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\wish-3fec4499.mp3,audio/tts/assets/en-v1/vocabulary-word/wish-3fec4499.mp3,3,16|17|18,meaning-not-english:lời chúc|meaning-not-english:lời chúc|meaning-not-english:lời chúc
eng6-p2b-vocab-00069,english,6,vocabulary-word,special-food-e2cafd2b,16,special food,special food,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\special-food-e2cafd2b.mp3,audio/tts/assets/en-v1/vocabulary-word/special-food-e2cafd2b.mp3,3,16|17|18,meaning-not-english:món ăn đặc biệt|meaning-not-english:món ăn đặc biệt|meaning-not-english:món ăn đặc biệt
eng6-p2b-vocab-00070,english,6,vocabulary-word,clean-the-house-8313bdb8,16,clean the house,clean the house,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\clean-the-house-8313bdb8.mp3,audio/tts/assets/en-v1/vocabulary-word/clean-the-house-8313bdb8.mp3,3,16|17|18,meaning-not-english:dọn nhà|meaning-not-english:dọn nhà|meaning-not-english:dọn nhà
eng6-p2b-vocab-00071,english,6,vocabulary-word,relative-c95f71ea,16,relative,relative,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\relative-c95f71ea.mp3,audio/tts/assets/en-v1/vocabulary-word/relative-c95f71ea.mp3,3,16|17|18,meaning-not-english:họ hàng|meaning-not-english:họ hàng|meaning-not-english:họ hàng
eng6-p2b-vocab-00072,english,6,vocabulary-word,tradition-6918d7fe,16,tradition,tradition,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\tradition-6918d7fe.mp3,audio/tts/assets/en-v1/vocabulary-word/tradition-6918d7fe.mp3,3,16|17|18,meaning-not-english:truyền thống|meaning-not-english:truyền thống|meaning-not-english:truyền thống
eng6-p2b-vocab-00073,english,6,vocabulary-word,cartoon-c0a3cf48,19,cartoon,cartoon,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\cartoon-c0a3cf48.mp3,audio/tts/assets/en-v1/vocabulary-word/cartoon-c0a3cf48.mp3,3,19|20|21,meaning-not-english:phim hoạt hình|meaning-not-english:phim hoạt hình|meaning-not-english:phim hoạt hình
eng6-p2b-vocab-00074,english,6,vocabulary-word,news-2285e6f5,19,news,news,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\news-2285e6f5.mp3,audio/tts/assets/en-v1/vocabulary-word/news-2285e6f5.mp3,3,19|20|21,meaning-not-english:bản tin|meaning-not-english:bản tin|meaning-not-english:bản tin
eng6-p2b-vocab-00075,english,6,vocabulary-word,game-show-7777ee01,19,game show,game show,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\game-show-7777ee01.mp3,audio/tts/assets/en-v1/vocabulary-word/game-show-7777ee01.mp3,3,19|20|21,meaning-not-english:trò chơi truyền hình|meaning-not-english:trò chơi truyền hình|meaning-not-english:trò chơi truyền hình
eng6-p2b-vocab-00076,english,6,vocabulary-word,viewer-f46597d0,19,viewer,viewer,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\viewer-f46597d0.mp3,audio/tts/assets/en-v1/vocabulary-word/viewer-f46597d0.mp3,3,19|20|21,meaning-not-english:người xem|meaning-not-english:người xem|meaning-not-english:người xem
eng6-p2b-vocab-00077,english,6,vocabulary-word,channel-0632e68d,19,channel,channel,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\channel-0632e68d.mp3,audio/tts/assets/en-v1/vocabulary-word/channel-0632e68d.mp3,3,19|20|21,meaning-not-english:kênh|meaning-not-english:kênh|meaning-not-english:kênh
eng6-p2b-vocab-00078,english,6,vocabulary-word,programme-0fc30520,19,programme,programme,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\programme-0fc30520.mp3,audio/tts/assets/en-v1/vocabulary-word/programme-0fc30520.mp3,3,19|20|21,meaning-not-english:chương trình|meaning-not-english:chương trình|meaning-not-english:chương trình
eng6-p2b-vocab-00079,english,6,vocabulary-word,documentary-8470ae9b,19,documentary,documentary,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\documentary-8470ae9b.mp3,audio/tts/assets/en-v1/vocabulary-word/documentary-8470ae9b.mp3,3,19|20|21,meaning-not-english:phim tài liệu|meaning-not-english:phim tài liệu|meaning-not-english:phim tài liệu
eng6-p2b-vocab-00080,english,6,vocabulary-word,remote-control-f44b0395,19,remote control,remote control,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\remote-control-f44b0395.mp3,audio/tts/assets/en-v1/vocabulary-word/remote-control-f44b0395.mp3,3,19|20|21,meaning-not-english:điều khiển từ xa|meaning-not-english:điều khiển từ xa|meaning-not-english:điều khiển từ xa
eng6-p2b-vocab-00081,english,6,vocabulary-word,comedian-bb4f74ba,19,comedian,comedian,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\comedian-bb4f74ba.mp3,audio/tts/assets/en-v1/vocabulary-word/comedian-bb4f74ba.mp3,3,19|20|21,meaning-not-english:diễn viên hài|meaning-not-english:diễn viên hài|meaning-not-english:diễn viên hài
eng6-p2b-vocab-00082,english,6,vocabulary-word,educational-ec03123d,19,educational,educational,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\educational-ec03123d.mp3,audio/tts/assets/en-v1/vocabulary-word/educational-ec03123d.mp3,3,19|20|21,meaning-not-english:mang tính giáo dục|meaning-not-english:mang tính giáo dục|meaning-not-english:mang tính giáo dục
eng6-p2b-vocab-00083,english,6,vocabulary-word,entertaining-17af78d0,19,entertaining,entertaining,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\entertaining-17af78d0.mp3,audio/tts/assets/en-v1/vocabulary-word/entertaining-17af78d0.mp3,3,19|20|21,meaning-not-english:giải trí|meaning-not-english:giải trí|meaning-not-english:giải trí
eng6-p2b-vocab-00084,english,6,vocabulary-word,schedule-8224bbdf,19,schedule,schedule,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\schedule-8224bbdf.mp3,audio/tts/assets/en-v1/vocabulary-word/schedule-8224bbdf.mp3,3,19|20|21,meaning-not-english:lịch phát sóng|meaning-not-english:lịch phát sóng|meaning-not-english:lịch phát sóng
eng6-p2b-vocab-00085,english,6,vocabulary-word,football-d570be6b,22,football,football,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\football-d570be6b.mp3,audio/tts/assets/en-v1/vocabulary-word/football-d570be6b.mp3,3,22|23|24,meaning-not-english:bóng đá|meaning-not-english:bóng đá|meaning-not-english:bóng đá
eng6-p2b-vocab-00086,english,6,vocabulary-word,volleyball-36e4a8e2,22,volleyball,volleyball,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\volleyball-36e4a8e2.mp3,audio/tts/assets/en-v1/vocabulary-word/volleyball-36e4a8e2.mp3,3,22|23|24,meaning-not-english:bóng chuyền|meaning-not-english:bóng chuyền|meaning-not-english:bóng chuyền
eng6-p2b-vocab-00087,english,6,vocabulary-word,badminton-94ea616c,22,badminton,badminton,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\badminton-94ea616c.mp3,audio/tts/assets/en-v1/vocabulary-word/badminton-94ea616c.mp3,3,22|23|24,meaning-not-english:cầu lông|meaning-not-english:cầu lông|meaning-not-english:cầu lông
eng6-p2b-vocab-00088,english,6,vocabulary-word,chess-26796ff2,22,chess,chess,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\chess-26796ff2.mp3,audio/tts/assets/en-v1/vocabulary-word/chess-26796ff2.mp3,3,22|23|24,meaning-not-english:cờ vua|meaning-not-english:cờ vua|meaning-not-english:cờ vua
eng6-p2b-vocab-00089,english,6,vocabulary-word,competition-c29b12e5,22,competition,competition,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\competition-c29b12e5.mp3,audio/tts/assets/en-v1/vocabulary-word/competition-c29b12e5.mp3,3,22|23|24,meaning-not-english:cuộc thi|meaning-not-english:cuộc thi|meaning-not-english:cuộc thi
eng6-p2b-vocab-00090,english,6,vocabulary-word,match-df3bf78b,22,match,match,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\match-df3bf78b.mp3,audio/tts/assets/en-v1/vocabulary-word/match-df3bf78b.mp3,3,22|23|24,meaning-not-english:trận đấu|meaning-not-english:trận đấu|meaning-not-english:trận đấu
eng6-p2b-vocab-00091,english,6,vocabulary-word,player-48fd83f3,22,player,player,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\player-48fd83f3.mp3,audio/tts/assets/en-v1/vocabulary-word/player-48fd83f3.mp3,3,22|23|24,meaning-not-english:người chơi|meaning-not-english:người chơi|meaning-not-english:người chơi
eng6-p2b-vocab-00092,english,6,vocabulary-word,team-05c66a1b,22,team,team,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\team-05c66a1b.mp3,audio/tts/assets/en-v1/vocabulary-word/team-05c66a1b.mp3,3,22|23|24,meaning-not-english:đội|meaning-not-english:đội|meaning-not-english:đội
eng6-p2b-vocab-00093,english,6,vocabulary-word,racket-10266c20,22,racket,racket,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\racket-10266c20.mp3,audio/tts/assets/en-v1/vocabulary-word/racket-10266c20.mp3,3,22|23|24,meaning-not-english:vợt|meaning-not-english:vợt|meaning-not-english:vợt
eng6-p2b-vocab-00094,english,6,vocabulary-word,score-3ec96820,22,score,score,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\score-3ec96820.mp3,audio/tts/assets/en-v1/vocabulary-word/score-3ec96820.mp3,3,22|23|24,meaning-not-english:tỉ số|meaning-not-english:tỉ số|meaning-not-english:tỉ số
eng6-p2b-vocab-00095,english,6,vocabulary-word,win-fb823e1c,22,win,win,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\win-fb823e1c.mp3,audio/tts/assets/en-v1/vocabulary-word/win-fb823e1c.mp3,3,22|23|24,meaning-not-english:thắng|meaning-not-english:thắng|meaning-not-english:thắng
eng6-p2b-vocab-00096,english,6,vocabulary-word,lose-f9699d2b,22,lose,lose,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\lose-f9699d2b.mp3,audio/tts/assets/en-v1/vocabulary-word/lose-f9699d2b.mp3,3,22|23|24,
eng6-p2b-vocab-00097,english,6,vocabulary-word,city-7c399c2d,25,city,city,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\city-7c399c2d.mp3,audio/tts/assets/en-v1/vocabulary-word/city-7c399c2d.mp3,3,25|26|27,meaning-not-english:thành phố|meaning-not-english:thành phố|meaning-not-english:thành phố
eng6-p2b-vocab-00098,english,6,vocabulary-word,capital-151e55fa,25,capital,capital,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\capital-151e55fa.mp3,audio/tts/assets/en-v1/vocabulary-word/capital-151e55fa.mp3,3,25|26|27,meaning-not-english:thủ đô|meaning-not-english:thủ đô|meaning-not-english:thủ đô
eng6-p2b-vocab-00099,english,6,vocabulary-word,landmark-3deff596,25,landmark,landmark,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\landmark-3deff596.mp3,audio/tts/assets/en-v1/vocabulary-word/landmark-3deff596.mp3,3,25|26|27,meaning-not-english:địa danh nổi bật|meaning-not-english:địa danh nổi bật|meaning-not-english:địa danh nổi bật
eng6-p2b-vocab-00100,english,6,vocabulary-word,palace-55e8005e,25,palace,palace,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\palace-55e8005e.mp3,audio/tts/assets/en-v1/vocabulary-word/palace-55e8005e.mp3,3,25|26|27,meaning-not-english:cung điện|meaning-not-english:cung điện|meaning-not-english:cung điện
eng6-p2b-vocab-00101,english,6,vocabulary-word,tower-623497cf,25,tower,tower,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\tower-623497cf.mp3,audio/tts/assets/en-v1/vocabulary-word/tower-623497cf.mp3,3,25|26|27,meaning-not-english:tòa tháp|meaning-not-english:tòa tháp|meaning-not-english:tòa tháp
eng6-p2b-vocab-00102,english,6,vocabulary-word,river-90ca27a4,25,river,river,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\river-90ca27a4.mp3,audio/tts/assets/en-v1/vocabulary-word/river-90ca27a4.mp3,3,25|26|27,meaning-not-english:dòng sông|meaning-not-english:dòng sông|meaning-not-english:dòng sông
eng6-p2b-vocab-00103,english,6,vocabulary-word,crowded-3e86839e,25,crowded,crowded,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\crowded-3e86839e.mp3,audio/tts/assets/en-v1/vocabulary-word/crowded-3e86839e.mp3,3,25|26|27,meaning-not-english:đông đúc|meaning-not-english:đông đúc|meaning-not-english:đông đúc
eng6-p2b-vocab-00104,english,6,vocabulary-word,exciting-f974f7c7,25,exciting,exciting,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\exciting-f974f7c7.mp3,audio/tts/assets/en-v1/vocabulary-word/exciting-f974f7c7.mp3,3,25|26|27,meaning-not-english:thú vị|meaning-not-english:thú vị|meaning-not-english:thú vị
eng6-p2b-vocab-00105,english,6,vocabulary-word,ancient-e2b8f75e,25,ancient,ancient,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\ancient-e2b8f75e.mp3,audio/tts/assets/en-v1/vocabulary-word/ancient-e2b8f75e.mp3,3,25|26|27,meaning-not-english:cổ kính|meaning-not-english:cổ kính|meaning-not-english:cổ kính
eng6-p2b-vocab-00106,english,6,vocabulary-word,postcard-89252682,25,postcard,postcard,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\postcard-89252682.mp3,audio/tts/assets/en-v1/vocabulary-word/postcard-89252682.mp3,3,25|26|27,meaning-not-english:bưu thiếp|meaning-not-english:bưu thiếp|meaning-not-english:bưu thiếp
eng6-p2b-vocab-00107,english,6,vocabulary-word,visit-951bb371,25,visit,visit,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\visit-951bb371.mp3,audio/tts/assets/en-v1/vocabulary-word/visit-951bb371.mp3,3,25|26|27,
eng6-p2b-vocab-00108,english,6,vocabulary-word,future-bf9e4af9,28,future,future,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\future-bf9e4af9.mp3,audio/tts/assets/en-v1/vocabulary-word/future-bf9e4af9.mp3,3,28|29|30,meaning-not-english:tương lai|meaning-not-english:tương lai|meaning-not-english:tương lai
eng6-p2b-vocab-00109,english,6,vocabulary-word,robot-572d6dee,28,robot,robot,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\robot-572d6dee.mp3,audio/tts/assets/en-v1/vocabulary-word/robot-572d6dee.mp3,6,28|29|30|34|35|36,meaning-not-english:người máy|meaning-not-english:người máy|meaning-not-english:người máy|meaning-not-english:người máy|meaning-not-english:người máy|meaning-not-english:người máy
eng6-p2b-vocab-00110,english,6,vocabulary-word,appliance-174106c5,28,appliance,appliance,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\appliance-174106c5.mp3,audio/tts/assets/en-v1/vocabulary-word/appliance-174106c5.mp3,3,28|29|30,meaning-not-english:thiết bị|meaning-not-english:thiết bị|meaning-not-english:thiết bị
eng6-p2b-vocab-00111,english,6,vocabulary-word,smart-tv-1da3f027,28,smart TV,smart TV,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\smart-tv-1da3f027.mp3,audio/tts/assets/en-v1/vocabulary-word/smart-tv-1da3f027.mp3,3,28|29|30,meaning-not-english:ti vi thông minh|meaning-not-english:ti vi thông minh|meaning-not-english:ti vi thông minh
eng6-p2b-vocab-00112,english,6,vocabulary-word,wireless-345fa60a,28,wireless,wireless,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\wireless-345fa60a.mp3,audio/tts/assets/en-v1/vocabulary-word/wireless-345fa60a.mp3,3,28|29|30,meaning-not-english:không dây|meaning-not-english:không dây|meaning-not-english:không dây
eng6-p2b-vocab-00113,english,6,vocabulary-word,solar-energy-36efc209,28,solar energy,solar energy,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\solar-energy-36efc209.mp3,audio/tts/assets/en-v1/vocabulary-word/solar-energy-36efc209.mp3,3,28|29|30,meaning-not-english:năng lượng mặt trời|meaning-not-english:năng lượng mặt trời|meaning-not-english:năng lượng mặt trời
eng6-p2b-vocab-00114,english,6,vocabulary-word,space-house-9a1a3540,28,space house,space house,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\space-house-9a1a3540.mp3,audio/tts/assets/en-v1/vocabulary-word/space-house-9a1a3540.mp3,3,28|29|30,meaning-not-english:nhà trong không gian|meaning-not-english:nhà trong không gian|meaning-not-english:nhà trong không gian
eng6-p2b-vocab-00115,english,6,vocabulary-word,motorhome-19a63cc0,28,motorhome,motorhome,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\motorhome-19a63cc0.mp3,audio/tts/assets/en-v1/vocabulary-word/motorhome-19a63cc0.mp3,3,28|29|30,meaning-not-english:nhà xe|meaning-not-english:nhà xe|meaning-not-english:nhà xe
eng6-p2b-vocab-00116,english,6,vocabulary-word,automatic-912f3d5d,28,automatic,automatic,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\automatic-912f3d5d.mp3,audio/tts/assets/en-v1/vocabulary-word/automatic-912f3d5d.mp3,3,28|29|30,meaning-not-english:tự động|meaning-not-english:tự động|meaning-not-english:tự động
eng6-p2b-vocab-00117,english,6,vocabulary-word,comfortable-8ebfbf7a,28,comfortable,comfortable,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\comfortable-8ebfbf7a.mp3,audio/tts/assets/en-v1/vocabulary-word/comfortable-8ebfbf7a.mp3,3,28|29|30,meaning-not-english:thoải mái|meaning-not-english:thoải mái|meaning-not-english:thoải mái
eng6-p2b-vocab-00118,english,6,vocabulary-word,hi-tech-6e7e3640,28,hi-tech,hi-tech,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\hi-tech-6e7e3640.mp3,audio/tts/assets/en-v1/vocabulary-word/hi-tech-6e7e3640.mp3,3,28|29|30,meaning-not-english:công nghệ cao|meaning-not-english:công nghệ cao|meaning-not-english:công nghệ cao
eng6-p2b-vocab-00119,english,6,vocabulary-word,control-4c9f08bf,28,control,control,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\control-4c9f08bf.mp3,audio/tts/assets/en-v1/vocabulary-word/control-4c9f08bf.mp3,3,28|29|30,meaning-not-english:điều khiển|meaning-not-english:điều khiển|meaning-not-english:điều khiển
eng6-p2b-vocab-00120,english,6,vocabulary-word,environment-dbbb87e7,31,environment,environment,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\environment-dbbb87e7.mp3,audio/tts/assets/en-v1/vocabulary-word/environment-dbbb87e7.mp3,3,31|32|33,meaning-not-english:môi trường|meaning-not-english:môi trường|meaning-not-english:môi trường
eng6-p2b-vocab-00121,english,6,vocabulary-word,recycle-83af6507,31,recycle,recycle,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\recycle-83af6507.mp3,audio/tts/assets/en-v1/vocabulary-word/recycle-83af6507.mp3,3,31|32|33,meaning-not-english:tái chế|meaning-not-english:tái chế|meaning-not-english:tái chế
eng6-p2b-vocab-00122,english,6,vocabulary-word,reuse-9af864ee,31,reuse,reuse,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\reuse-9af864ee.mp3,audio/tts/assets/en-v1/vocabulary-word/reuse-9af864ee.mp3,3,31|32|33,meaning-not-english:tái sử dụng|meaning-not-english:tái sử dụng|meaning-not-english:tái sử dụng
eng6-p2b-vocab-00123,english,6,vocabulary-word,reduce-8a17e820,31,reduce,reduce,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\reduce-8a17e820.mp3,audio/tts/assets/en-v1/vocabulary-word/reduce-8a17e820.mp3,3,31|32|33,meaning-not-english:giảm bớt|meaning-not-english:giảm bớt|meaning-not-english:giảm bớt
eng6-p2b-vocab-00124,english,6,vocabulary-word,rubbish-424a79d9,31,rubbish,rubbish,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\rubbish-424a79d9.mp3,audio/tts/assets/en-v1/vocabulary-word/rubbish-424a79d9.mp3,3,31|32|33,meaning-not-english:rác|meaning-not-english:rác|meaning-not-english:rác
eng6-p2b-vocab-00125,english,6,vocabulary-word,plastic-bag-3e11bacc,31,plastic bag,plastic bag,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\plastic-bag-3e11bacc.mp3,audio/tts/assets/en-v1/vocabulary-word/plastic-bag-3e11bacc.mp3,3,31|32|33,meaning-not-english:túi nhựa|meaning-not-english:túi nhựa|meaning-not-english:túi nhựa
eng6-p2b-vocab-00126,english,6,vocabulary-word,pollution-e6683a9c,31,pollution,pollution,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\pollution-e6683a9c.mp3,audio/tts/assets/en-v1/vocabulary-word/pollution-e6683a9c.mp3,3,31|32|33,meaning-not-english:ô nhiễm|meaning-not-english:ô nhiễm|meaning-not-english:ô nhiễm
eng6-p2b-vocab-00127,english,6,vocabulary-word,plant-trees-71e2cbda,31,plant trees,plant trees,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\plant-trees-71e2cbda.mp3,audio/tts/assets/en-v1/vocabulary-word/plant-trees-71e2cbda.mp3,3,31|32|33,meaning-not-english:trồng cây|meaning-not-english:trồng cây|meaning-not-english:trồng cây
eng6-p2b-vocab-00128,english,6,vocabulary-word,save-water-a9c73bd0,31,save water,save water,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\save-water-a9c73bd0.mp3,audio/tts/assets/en-v1/vocabulary-word/save-water-a9c73bd0.mp3,3,31|32|33,meaning-not-english:tiết kiệm nước|meaning-not-english:tiết kiệm nước|meaning-not-english:tiết kiệm nước
eng6-p2b-vocab-00129,english,6,vocabulary-word,energy-bcb94f62,31,energy,energy,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\energy-bcb94f62.mp3,audio/tts/assets/en-v1/vocabulary-word/energy-bcb94f62.mp3,3,31|32|33,meaning-not-english:năng lượng|meaning-not-english:năng lượng|meaning-not-english:năng lượng
eng6-p2b-vocab-00130,english,6,vocabulary-word,turn-off-bb71aa38,31,turn off,turn off,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\turn-off-bb71aa38.mp3,audio/tts/assets/en-v1/vocabulary-word/turn-off-bb71aa38.mp3,3,31|32|33,meaning-not-english:tắt|meaning-not-english:tắt|meaning-not-english:tắt
eng6-p2b-vocab-00131,english,6,vocabulary-word,green-d04bc6bd,31,green,green,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\green-d04bc6bd.mp3,audio/tts/assets/en-v1/vocabulary-word/green-d04bc6bd.mp3,3,31|32|33,"meaning-not-english:xanh, thân thiện môi trường|meaning-not-english:xanh, thân thiện môi trường|meaning-not-english:xanh, thân thiện môi trường"
eng6-p2b-vocab-00132,english,6,vocabulary-word,guard-b2f6a3f3,34,guard,guard,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\guard-b2f6a3f3.mp3,audio/tts/assets/en-v1/vocabulary-word/guard-b2f6a3f3.mp3,3,34|35|36,meaning-not-english:bảo vệ|meaning-not-english:bảo vệ|meaning-not-english:bảo vệ
eng6-p2b-vocab-00133,english,6,vocabulary-word,doctor-robot-ab52da7d,34,doctor robot,doctor robot,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\doctor-robot-ab52da7d.mp3,audio/tts/assets/en-v1/vocabulary-word/doctor-robot-ab52da7d.mp3,3,34|35|36,meaning-not-english:robot bác sĩ|meaning-not-english:robot bác sĩ|meaning-not-english:robot bác sĩ
